country1_code,latitude_1,longitude_1,country2_code,latitude_2,longitude_2,incident_year,incidents_in_year,prediction,prediction_error
RUS,60.0000,100.0000,FRA,46.0000,2.0000,2019,15,14.39059868024373,0.6094013197562695
CHN,35.0000,105.0000,DEU,51.0000,9.0000,2020,8,9.511552337559332,1.5115523375593316
CHN,35.0000,105.0000,DNK,56.0000,10.0000,2020,5,2.5026333897351214,2.4973666102648786
CHN,35.0000,105.0000,ESP,40.0000,-4.0000,2020,6,5.828425970529216,0.1715740294707837
CHN,35.0000,105.0000,FRA,46.0000,2.0000,2020,10,9.113484677057635,0.8865153229423655
CHN,35.0000,105.0000,GBR,54.0000,-2.0000,2020,9,6.7658362564494885,2.2341637435505115
CHN,35.0000,105.0000,IND,20.0000,77.0000,2020,10,8.108875692470868,1.8911243075291324
PRK,37.0000,127.5000,ARE,24.0000,54.0000,2020,2,-0.434475955941636,2.434475955941636
PRK,37.0000,127.5000,CHN,35.0000,105.0000,2020,3,4.957559941924297,1.9575599419242966
PRK,37.0000,127.5000,JPN,36.0000,138.0000,2020,5,7.0426492844266155,2.0426492844266155
PRK,37.0000,127.5000,PAK,30.0000,70.0000,2020,2,2.296785725307202,0.29678572530720215
PRK,37.0000,127.5000,RUS,60.0000,100.0000,2020,2,2.9363825834547566,0.9363825834547566
PRK,37.0000,127.5000,UKR,49.0000,32.0000,2020,2,3.3156492967406286,1.3156492967406286
PRK,37.0000,127.5000,USA,38.0000,-97.0000,2020,10,10.116093636744264,0.11609363674426376
PAK,30.0000,70.0000,IND,20.0000,77.0000,2020,5,9.898387166540017,4.898387166540017
KOR,37.0000,127.5000,CHN,35.0000,105.0000,2020,2,-0.022420578571321848,2.022420578571322
PAK,30.0000,70.0000,MLI,17.0000,-4.0000,2020,2,2.3254137166186144,0.3254137166186144
KOR,37.0000,127.5000,ITA,42.8333,12.8333,2020,1,1.5520960396854404,0.5520960396854404
PRK,37.0000,127.5000,ARE,24.0000,54.0000,2020,2,-0.434475955941636,2.434475955941636
KOR,37.0000,127.5000,MNG,46.0000,105.0000,2020,1,0.3633476301412353,0.6366523698587647
PRK,37.0000,127.5000,CHN,35.0000,105.0000,2020,3,4.957559941924297,1.9575599419242966
PRK,37.0000,127.5000,JPN,36.0000,138.0000,2020,5,7.0426492844266155,2.0426492844266155
KOR,37.0000,127.5000,USA,38.0000,-97.0000,2020,1,1.6314521698542492,0.6314521698542492
PRK,37.0000,127.5000,PAK,30.0000,70.0000,2020,2,2.296785725307202,0.29678572530720215
PRK,37.0000,127.5000,RUS,60.0000,100.0000,2020,2,2.9363825834547566,0.9363825834547566
RUS,60.0000,100.0000,ARG,-34.0000,-64.0000,2020,3,1.170168565045656,1.829831434954344
RUS,60.0000,100.0000,AUS,-27.0000,133.0000,2020,19,20.76888336407981,1.7688833640798087
PRK,37.0000,127.5000,UKR,49.0000,32.0000,2020,2,3.3156492967406286,1.3156492967406286
RUS,60.0000,100.0000,DEU,51.0000,9.0000,2020,16,15.864354036490596,0.13564596350940406
PRK,37.0000,127.5000,USA,38.0000,-97.0000,2020,10,10.116093636744264,0.11609363674426376
RUS,60.0000,100.0000,ESP,40.0000,-4.0000,2020,15,15.008171155717005,0.008171155717004552
RUS,60.0000,100.0000,EST,59.0000,26.0000,2020,16,9.591903250776085,6.408096749223915
RUS,60.0000,100.0000,GBR,54.0000,-2.0000,2020,20,15.393865395837484,4.606134604162516
RUS,60.0000,100.0000,FRA,46.0000,2.0000,2020,17,16.186167971702112,0.8138320282978881
RUS,60.0000,100.0000,GBR,54.0000,-2.0000,2020,20,15.393865395837484,4.606134604162516
RUS,60.0000,100.0000,IND,20.0000,77.0000,2020,18,11.534351212277528,6.465648787722472
RUS,60.0000,100.0000,ISR,31.5000,34.7500,2020,13,10.407028515464312,2.5929714845356884
RUS,60.0000,100.0000,ITA,42.8333,12.8333,2020,15,13.71748356816052,1.2825164318394808
RUS,60.0000,100.0000,FRA,46.0000,2.0000,2015,3,6.976601756812062,3.9766017568120624
RUS,60.0000,100.0000,JPN,36.0000,138.0000,2020,25,25.01082280006755,0.010822800067550986
RUS,60.0000,100.0000,LKA,7.0000,81.0000,2020,2,1.8800329908507463,0.11996700914925373
GBR,54.0000,-2.0000,ZAF,-29.0000,24.0000,2009,1,0.7942549441632316,0.2057450558367684
CHN,35.0000,105.0000,ARM,40.0000,45.0000,2020,2,2.0021349343521386,0.002134934352138629
CHN,35.0000,105.0000,AZE,40.5000,47.5000,2020,2,1.7352607411310084,0.26473925886899163
CHN,35.0000,105.0000,MNG,46.0000,105.0000,2020,7,7.077167442636872,0.07716744263687225
CHN,35.0000,105.0000,MYS,2.5000,112.5000,2020,7,3.85969627717443,3.14030372282557
CHN,35.0000,105.0000,NPL,28.0000,84.0000,2020,2,1.4060344445523887,0.5939655554476113
CHN,35.0000,105.0000,PHL,13.0000,122.0000,2020,7,4.77642789808028,2.2235721019197197
TUR,39.0000,35.0000,USA,38.0000,-97.0000,2018,1,1.9037310160826069,0.9037310160826069
SYR,35.0000,38.0000,CAN,60.0000,-95.0000,2015,2,0.7906282264132702,1.2093717735867298
PRK,37.0000,127.5000,AUS,-27.0000,133.0000,2020,4,7.270781975696762,3.270781975696762
PRK,37.0000,127.5000,FIN,64.0000,26.0000,2020,1,1.7399938249722284,0.7399938249722284
PRK,37.0000,127.5000,IND,20.0000,77.0000,2020,5,4.797795938273209,0.20220406172679084
PRK,37.0000,127.5000,ISR,31.5000,34.7500,2020,4,4.674275456281366,0.6742754562813662
PRK,37.0000,127.5000,ITA,42.8333,12.8333,2020,4,4.125957802614023,0.1259578026140229
PRK,37.0000,127.5000,USA,38.0000,-97.0000,2020,10,10.116093636744264,0.11609363674426376
PRK,37.0000,127.5000,AUS,-27.0000,133.0000,2020,4,7.270781975696762,3.270781975696762
PRK,37.0000,127.5000,CHN,35.0000,105.0000,2020,3,4.957559941924297,1.9575599419242966
PRK,37.0000,127.5000,DEU,51.0000,9.0000,2020,1,4.0006096592055185,3.0006096592055185
PRK,37.0000,127.5000,ESP,40.0000,-4.0000,2020,1,3.6804958432897488,2.6804958432897488
PRK,37.0000,127.5000,FRA,46.0000,2.0000,2020,1,4.673683147877277,3.673683147877277
PRK,37.0000,127.5000,GBR,54.0000,-2.0000,2020,2,7.4244958745552125,5.4244958745552125
PRK,37.0000,127.5000,IND,20.0000,77.0000,2020,5,4.797795938273209,0.20220406172679084
PRK,37.0000,127.5000,ISR,31.5000,34.7500,2020,4,4.674275456281366,0.6742754562813662
PRK,37.0000,127.5000,ITA,42.8333,12.8333,2020,4,4.125957802614023,0.1259578026140229
PRK,37.0000,127.5000,JPN,36.0000,138.0000,2020,5,7.0426492844266155,2.0426492844266155
PRK,37.0000,127.5000,PER,-10.0000,-76.0000,2020,1,0.8064362627422685,0.19356373725773146
PRK,37.0000,127.5000,USA,38.0000,-97.0000,2020,10,10.116093636744264,0.11609363674426376
PRK,37.0000,127.5000,ZAF,-29.0000,24.0000,2020,2,-0.2710108029023388,2.271010802902339
IRN,32.0000,53.0000,ISR,31.5000,34.7500,2012,1,3.8227563149366333,2.8227563149366333
RUS,60.0000,100.0000,BRA,-10.0000,-55.0000,2020,2,2.559150091266649,0.5591500912666492
RUS,60.0000,100.0000,POL,52.0000,20.0000,2020,4,5.7152156652324155,1.7152156652324155
RUS,60.0000,100.0000,ARG,-34.0000,-64.0000,2020,3,1.170168565045656,1.829831434954344
RUS,60.0000,100.0000,ESP,40.0000,-4.0000,2020,15,15.008171155717005,0.008171155717004552
PRK,37.0000,127.5000,AUS,-27.0000,133.0000,2020,4,7.270781975696762,3.270781975696762
PRK,37.0000,127.5000,IND,20.0000,77.0000,2020,5,4.797795938273209,0.20220406172679084
PRK,37.0000,127.5000,GBR,54.0000,-2.0000,2020,2,7.4244958745552125,5.4244958745552125
PRK,37.0000,127.5000,JPN,36.0000,138.0000,2020,5,7.0426492844266155,2.0426492844266155
PRK,37.0000,127.5000,SGP,1.3667,103.8000,2020,2,2.2719375206661554,0.2719375206661554
KOR,37.0000,127.5000,DEU,51.0000,9.0000,2010,1,1.014855907761616,0.014855907761615939
CHN,35.0000,105.0000,AFG,33.0000,65.0000,2020,3,3.3044761172451125,0.3044761172451125
CHN,35.0000,105.0000,JPN,36.0000,138.0000,2020,15,18.84898375691421,3.8489837569142082
RUS,60.0000,100.0000,CUB,21.5000,-80.0000,2020,1,3.8708417386331053,2.8708417386331053
RUS,60.0000,100.0000,IND,20.0000,77.0000,2015,2,4.708391434532275,2.708391434532275
SYR,35.0000,38.0000,USA,38.0000,-97.0000,2015,1,0.8275939780780552,0.17240602192194476
PRK,37.0000,127.5000,AUS,-27.0000,133.0000,2009,1,2.2649280348191247,1.2649280348191247
RUS,60.0000,100.0000,AUS,-27.0000,133.0000,2020,19,20.76888336407981,1.7688833640798087
RUS,60.0000,100.0000,DEU,51.0000,9.0000,2020,16,15.864354036490596,0.13564596350940406
RUS,60.0000,100.0000,ESP,40.0000,-4.0000,2020,15,15.008171155717005,0.008171155717004552
RUS,60.0000,100.0000,EST,59.0000,26.0000,2020,16,9.591903250776085,6.408096749223915
RUS,60.0000,100.0000,FRA,46.0000,2.0000,2020,17,16.186167971702112,0.8138320282978881
RUS,60.0000,100.0000,GBR,54.0000,-2.0000,2020,20,15.393865395837484,4.606134604162516
SAU,25.0000,45.0000,GBR,54.0000,-2.0000,2016,1,1.046355508181752,0.04635550818175194
RUS,60.0000,100.0000,IND,20.0000,77.0000,2020,18,11.534351212277528,6.465648787722472
RUS,60.0000,100.0000,NZL,-41.0000,174.0000,2020,4,6.904337098631615,2.904337098631615
RUS,60.0000,100.0000,ISR,31.5000,34.7500,2020,13,10.407028515464312,2.5929714845356884
RUS,60.0000,100.0000,ITA,42.8333,12.8333,2020,15,13.71748356816052,1.2825164318394808
RUS,60.0000,100.0000,JPN,36.0000,138.0000,2020,25,25.01082280006755,0.010822800067550986
RUS,60.0000,100.0000,CAN,60.0000,-95.0000,2020,5,8.542875514259308,3.5428755142593076
IRN,32.0000,53.0000,AUS,-27.0000,133.0000,2020,3,6.028378872707165,3.028378872707165
IRN,32.0000,53.0000,DEU,51.0000,9.0000,2020,3,3.249357402676218,0.24935740267621798
IRN,32.0000,53.0000,ESP,40.0000,-4.0000,2020,2,3.04050815682302,1.04050815682302
IRN,32.0000,53.0000,FRA,46.0000,2.0000,2020,2,3.3524460983827407,1.3524460983827407
IRN,32.0000,53.0000,GBR,54.0000,-2.0000,2020,5,4.393898943238192,0.6061010567618084
IRN,32.0000,53.0000,ISR,31.5000,34.7500,2020,5,7.029852601024136,2.0298526010241362
IRN,32.0000,53.0000,ITA,42.8333,12.8333,2020,2,3.0320448954169645,1.0320448954169645
IRN,32.0000,53.0000,JPN,36.0000,138.0000,2020,4,8.590683099004785,4.590683099004785
CHN,35.0000,105.0000,AFG,33.0000,65.0000,2011,1,1.4560578349583837,0.4560578349583837
CHN,35.0000,105.0000,ZAF,-29.0000,24.0000,2017,2,2.3853124654422952,0.38531246544229525
PRK,37.0000,127.5000,CHN,35.0000,105.0000,2009,1,2.117860725753536,1.1178607257535358
IRN,32.0000,53.0000,CHN,35.0000,105.0000,2011,1,1.5295914894911782,0.5295914894911782
RUS,60.0000,100.0000,GEO,42.0000,43.5000,2020,4,7.813107842025858,3.8131078420258584
RUS,60.0000,100.0000,AUS,-27.0000,133.0000,2020,19,20.76888336407981,1.7688833640798087
RUS,60.0000,100.0000,DEU,51.0000,9.0000,2020,16,15.864354036490596,0.13564596350940406
RUS,60.0000,100.0000,ESP,40.0000,-4.0000,2020,15,15.008171155717005,0.008171155717004552
RUS,60.0000,100.0000,EST,59.0000,26.0000,2020,16,9.591903250776085,6.408096749223915
RUS,60.0000,100.0000,FRA,46.0000,2.0000,2020,17,16.186167971702112,0.8138320282978881
RUS,60.0000,100.0000,GBR,54.0000,-2.0000,2020,20,15.393865395837484,4.606134604162516
RUS,60.0000,100.0000,IND,20.0000,77.0000,2020,18,11.534351212277528,6.465648787722472
RUS,60.0000,100.0000,ISR,31.5000,34.7500,2020,13,10.407028515464312,2.5929714845356884
RUS,60.0000,100.0000,ITA,42.8333,12.8333,2020,15,13.71748356816052,1.2825164318394808
RUS,60.0000,100.0000,JPN,36.0000,138.0000,2020,25,25.01082280006755,0.010822800067550986
IRN,32.0000,53.0000,ISR,31.5000,34.7500,2020,5,7.029852601024136,2.0298526010241362
CHN,35.0000,105.0000,MLI,17.0000,-4.0000,2020,8,8.018030206626463,0.01803020662646304
CHN,35.0000,105.0000,MNG,46.0000,105.0000,2020,7,7.077167442636872,0.07716744263687225
RUS,60.0000,100.0000,AUS,-27.0000,133.0000,2020,19,20.76888336407981,1.7688833640798087
RUS,60.0000,100.0000,DEU,51.0000,9.0000,2020,16,15.864354036490596,0.13564596350940406
RUS,60.0000,100.0000,ESP,40.0000,-4.0000,2020,15,15.008171155717005,0.008171155717004552
RUS,60.0000,100.0000,EST,59.0000,26.0000,2020,16,9.591903250776085,6.408096749223915
RUS,60.0000,100.0000,FRA,46.0000,2.0000,2020,17,16.186167971702112,0.8138320282978881
RUS,60.0000,100.0000,GBR,54.0000,-2.0000,2020,20,15.393865395837484,4.606134604162516
RUS,60.0000,100.0000,IND,20.0000,77.0000,2020,18,11.534351212277528,6.465648787722472
RUS,60.0000,100.0000,ISR,31.5000,34.7500,2020,13,10.407028515464312,2.5929714845356884
RUS,60.0000,100.0000,ITA,42.8333,12.8333,2020,15,13.71748356816052,1.2825164318394808
RUS,60.0000,100.0000,JPN,36.0000,138.0000,2020,25,25.01082280006755,0.010822800067550986
TUR,39.0000,35.0000,AFG,33.0000,65.0000,2020,1,2.2604011873395815,1.2604011873395815
TUR,39.0000,35.0000,BGD,24.0000,90.0000,2020,1,2.588297816916488,1.588297816916488
TUR,39.0000,35.0000,CHN,35.0000,105.0000,2020,1,1.6094882161348396,0.6094882161348396
TUR,39.0000,35.0000,CYP,35.0000,33.0000,2020,1,2.9796730556880813,1.9796730556880813
TUR,39.0000,35.0000,IND,20.0000,77.0000,2020,1,1.3563715933059735,0.35637159330597346
TUR,39.0000,35.0000,JPN,36.0000,138.0000,2020,1,1.82531367835485,0.82531367835485
TUR,39.0000,35.0000,KHM,13.0000,105.0000,2020,1,2.0084462259168543,1.0084462259168543
TUR,39.0000,35.0000,MNG,46.0000,105.0000,2020,1,2.1045523085920395,1.1045523085920395
CHN,35.0000,105.0000,AUS,-27.0000,133.0000,2020,13,8.690920279443171,4.309079720556829
TUR,39.0000,35.0000,MYS,2.5000,112.5000,2020,1,1.4940948586731633,0.4940948586731633
TUR,39.0000,35.0000,PAK,30.0000,70.0000,2020,1,1.737034607866284,0.7370346078662839
TUR,39.0000,35.0000,PHL,13.0000,122.0000,2020,1,1.765809406942144,0.7658094069421439
TUR,39.0000,35.0000,POL,52.0000,20.0000,2020,1,1.8217779856449168,0.8217779856449168
TUR,39.0000,35.0000,SAU,25.0000,45.0000,2020,1,3.469425577869239,2.469425577869239
TUR,39.0000,35.0000,SGP,1.3667,103.8000,2020,1,1.436780418596146,0.4367804185961459
TUR,39.0000,35.0000,UKR,49.0000,32.0000,2020,1,1.8510788809551482,0.8510788809551482
RUS,60.0000,100.0000,AUS,-27.0000,133.0000,2020,19,20.76888336407981,1.7688833640798087
RUS,60.0000,100.0000,DEU,51.0000,9.0000,2020,16,15.864354036490596,0.13564596350940406
RUS,60.0000,100.0000,ESP,40.0000,-4.0000,2020,15,15.008171155717005,0.008171155717004552
RUS,60.0000,100.0000,EST,59.0000,26.0000,2020,16,9.591903250776085,6.408096749223915
RUS,60.0000,100.0000,FRA,46.0000,2.0000,2020,17,16.186167971702112,0.8138320282978881
RUS,60.0000,100.0000,GBR,54.0000,-2.0000,2020,20,15.393865395837484,4.606134604162516
RUS,60.0000,100.0000,IND,20.0000,77.0000,2020,18,11.534351212277528,6.465648787722472
RUS,60.0000,100.0000,ISR,31.5000,34.7500,2020,13,10.407028515464312,2.5929714845356884
RUS,60.0000,100.0000,ITA,42.8333,12.8333,2020,15,13.71748356816052,1.2825164318394808
RUS,60.0000,100.0000,JPN,36.0000,138.0000,2020,25,25.01082280006755,0.010822800067550986
PRK,37.0000,127.5000,BGR,43.0000,25.0000,2013,1,0.8677885986960261,0.1322114013039739
RUS,60.0000,100.0000,CHL,-30.0000,-71.0000,2020,3,0.9149054437846802,2.08509455621532
RUS,60.0000,100.0000,IND,20.0000,77.0000,2020,18,11.534351212277528,6.465648787722472
RUS,60.0000,100.0000,MLI,17.0000,-4.0000,2020,11,13.652691875874275,2.6526918758742752
PAK,30.0000,70.0000,IND,20.0000,77.0000,2020,5,9.898387166540017,4.898387166540017
RUS,60.0000,100.0000,ITA,42.8333,12.8333,2020,15,13.71748356816052,1.2825164318394808
RUS,60.0000,100.0000,AUS,-27.0000,133.0000,2020,19,20.76888336407981,1.7688833640798087
RUS,60.0000,100.0000,DEU,51.0000,9.0000,2020,16,15.864354036490596,0.13564596350940406
RUS,60.0000,100.0000,ESP,40.0000,-4.0000,2020,15,15.008171155717005,0.008171155717004552
RUS,60.0000,100.0000,EST,59.0000,26.0000,2020,16,9.591903250776085,6.408096749223915
RUS,60.0000,100.0000,FRA,46.0000,2.0000,2020,17,16.186167971702112,0.8138320282978881
RUS,60.0000,100.0000,GBR,54.0000,-2.0000,2020,20,15.393865395837484,4.606134604162516
RUS,60.0000,100.0000,HRV,45.1667,15.5000,2020,3,3.1154730932169965,0.1154730932169965
RUS,60.0000,100.0000,IND,20.0000,77.0000,2020,18,11.534351212277528,6.465648787722472
RUS,60.0000,100.0000,ISR,31.5000,34.7500,2020,13,10.407028515464312,2.5929714845356884
RUS,60.0000,100.0000,ITA,42.8333,12.8333,2020,15,13.71748356816052,1.2825164318394808
RUS,60.0000,100.0000,JPN,36.0000,138.0000,2020,25,25.01082280006755,0.010822800067550986
SAU,25.0000,45.0000,AUS,-27.0000,133.0000,2020,2,2.69267447266294,0.6926744726629401
SAU,25.0000,45.0000,DEU,51.0000,9.0000,2020,2,2.106822849652749,0.1068228496527488
SAU,25.0000,45.0000,ESP,40.0000,-4.0000,2020,2,1.471303037049747,0.5286969629502529
SAU,25.0000,45.0000,FRA,46.0000,2.0000,2020,2,1.6455822653063477,0.35441773469365234
SAU,25.0000,45.0000,GBR,54.0000,-2.0000,2020,2,1.9667429167233283,0.03325708327667165
SAU,25.0000,45.0000,IND,20.0000,77.0000,2020,2,2.014504049917643,0.01450404991764298
SAU,25.0000,45.0000,ISR,31.5000,34.7500,2020,2,2.5100975485425527,0.5100975485425527
SAU,25.0000,45.0000,ITA,42.8333,12.8333,2020,2,1.7874936056367554,0.2125063943632446
SAU,25.0000,45.0000,JPN,36.0000,138.0000,2020,2,1.8656483858782158,0.1343516141217842
SAU,25.0000,45.0000,USA,38.0000,-97.0000,2020,3,4.2903936832856395,1.2903936832856395
USA,38.0000,-97.0000,SOM,10.0000,49.0000,2017,1,2.614397777080434,1.614397777080434
RUS,60.0000,100.0000,AFG,33.0000,65.0000,2008,1,1.8972597621551515,0.8972597621551515
SAU,25.0000,45.0000,CHN,35.0000,105.0000,2017,1,1.639646868860126,0.639646868860126
IRN,32.0000,53.0000,AUS,-27.0000,133.0000,2013,1,1.9707934166879468,0.9707934166879468
IRN,32.0000,53.0000,CUB,21.5000,-80.0000,2011,1,0.7942549441632316,0.2057450558367684
RUS,60.0000,100.0000,CAN,60.0000,-95.0000,2008,1,2.632596307483099,1.632596307483099
USA,38.0000,-97.0000,ARE,24.0000,54.0000,2017,1,1.8437981890102435,0.8437981890102435
KOR,37.0000,127.5000,IDN,-5.0000,120.0000,2010,1,0.7942549441632316,0.2057450558367684
RUS,60.0000,100.0000,IRQ,33.0000,44.0000,2008,1,1.3825241804255892,0.3825241804255892
CHN,35.0000,105.0000,RUS,60.0000,100.0000,2015,3,1.3248411623228247,1.6751588376771753
RUS,60.0000,100.0000,USA,38.0000,-97.0000,2008,1,9.324158869967416,8.324158869967416
IRN,32.0000,53.0000,GRC,39.0000,22.0000,2011,1,0.9413222532288206,0.05867774677117943
KOR,37.0000,127.5000,IND,20.0000,77.0000,2010,1,1.014855907761616,0.014855907761615939
IRN,32.0000,53.0000,IND,20.0000,77.0000,2011,1,1.8972597621551515,0.8972597621551515
KOR,37.0000,127.5000,ITA,42.8333,12.8333,2010,1,0.8677885986960261,0.1322114013039739
KOR,37.0000,127.5000,JPN,36.0000,138.0000,2010,2,1.2354568713599994,0.7645431286400006
KOR,37.0000,127.5000,KAZ,48.0000,68.0000,2010,1,0.7942549441632316,0.2057450558367684
KOR,37.0000,127.5000,MEX,23.0000,-102.0000,2010,1,0.7942549441632316,0.2057450558367684
KOR,37.0000,127.5000,PAK,30.0000,70.0000,2010,1,0.7942549441632316,0.2057450558367684
KOR,37.0000,127.5000,PHL,13.0000,122.0000,2010,1,0.7942549441632316,0.2057450558367684
KOR,37.0000,127.5000,SGP,1.3667,103.8000,2010,1,0.7942549441632316,0.2057450558367684
KOR,37.0000,127.5000,USA,38.0000,-97.0000,2010,1,1.161923216827205,0.1619232168272049
CHN,35.0000,105.0000,TUR,39.0000,35.0000,2020,5,4.687938607380103,0.3120613926198974
CHN,35.0000,105.0000,TUR,39.0000,35.0000,2020,5,4.687938607380103,0.3120613926198974
JPN,36.0000,138.0000,ARE,24.0000,54.0000,2019,1,1.0784522973832438,0.07845229738324377
JPN,36.0000,138.0000,BRA,-10.0000,-55.0000,2019,1,1.355133820405757,0.35513382040575703
JPN,36.0000,138.0000,CAN,60.0000,-95.0000,2019,1,1.3654640197688748,0.36546401976887477
JPN,36.0000,138.0000,CHE,47.0000,8.0000,2019,1,2.0518406329299514,1.0518406329299514
JPN,36.0000,138.0000,CHN,35.0000,105.0000,2019,1,0.9529704449687202,0.04702955503127981
JPN,36.0000,138.0000,DEU,51.0000,9.0000,2019,1,1.4720033675932482,0.47200336759324824
JPN,36.0000,138.0000,FIN,64.0000,26.0000,2019,1,1.293082350322325,0.293082350322325
JPN,36.0000,138.0000,FRA,46.0000,2.0000,2019,1,1.3826228011301085,0.3826228011301085
JPN,36.0000,138.0000,GBR,54.0000,-2.0000,2019,1,1.3960490002662214,0.39604900026622136
JPN,36.0000,138.0000,IND,20.0000,77.0000,2019,1,1.0573848084074138,0.05738480840741378
JPN,36.0000,138.0000,SWE,62.0000,15.0000,2019,1,1.0991370743245454,0.09913707432454544
CHN,35.0000,105.0000,CAN,60.0000,-95.0000,2018,3,2.4823959794349713,0.5176040205650287
CHN,35.0000,105.0000,DEU,51.0000,9.0000,2018,6,6.002809217518285,0.002809217518285223
CHN,35.0000,105.0000,IND,20.0000,77.0000,2018,7,4.843896248957421,2.156103751042579
CHN,35.0000,105.0000,JPN,36.0000,138.0000,2018,17,13.179024305850444,3.8209756941495563
CHN,35.0000,105.0000,PHL,13.0000,122.0000,2018,7,6.493415437078629,0.506584562921371
CHN,35.0000,105.0000,SAU,25.0000,45.0000,2018,4,1.6636753584219939,2.336324641578006
CHN,35.0000,105.0000,USA,38.0000,-97.0000,2018,18,12.656759239246021,5.343240760753979
CHN,35.0000,105.0000,ZAF,-29.0000,24.0000,2018,3,3.1327684561375175,0.13276845613751753
VNM,16.0000,106.0000,KHM,13.0000,105.0000,2018,4,3.0943135591078668,0.9056864408921332
PRK,37.0000,127.5000,USA,38.0000,-97.0000,2017,9,7.3579092432902105,1.6420907567097895
CHN,35.0000,105.0000,AUS,-27.0000,133.0000,2018,5,9.158162618724726,4.158162618724726
CHN,35.0000,105.0000,DEU,51.0000,9.0000,2018,6,6.002809217518285,0.002809217518285223
CHN,35.0000,105.0000,ESP,40.0000,-4.0000,2018,2,3.7062365365273466,1.7062365365273466
CHN,35.0000,105.0000,FRA,46.0000,2.0000,2018,3,10.870522087266192,7.870522087266192
CHN,35.0000,105.0000,GBR,54.0000,-2.0000,2018,6,5.835524943578915,0.16447505642108506
CHN,35.0000,105.0000,IND,20.0000,77.0000,2018,7,4.843896248957421,2.156103751042579
CHN,35.0000,105.0000,ISR,31.5000,34.7500,2018,2,2.6964126675564053,0.6964126675564053
CHN,35.0000,105.0000,ITA,42.8333,12.8333,2018,3,4.006590371884053,1.0065903718840534
CHN,35.0000,105.0000,JPN,36.0000,138.0000,2018,17,13.179024305850444,3.8209756941495563
CHN,35.0000,105.0000,KAZ,48.0000,68.0000,2018,2,1.2339689877656523,0.7660310122343477
CHN,35.0000,105.0000,MNG,46.0000,105.0000,2018,5,4.110778497094097,0.8892215029059027
CHN,35.0000,105.0000,PHL,13.0000,122.0000,2018,7,6.493415437078629,0.506584562921371
CHN,35.0000,105.0000,POL,52.0000,20.0000,2018,2,2.424698622057587,0.424698622057587
CHN,35.0000,105.0000,TJK,39.0000,71.0000,2018,4,1.3500706818063328,2.649929318193667
CHN,35.0000,105.0000,TUR,39.0000,35.0000,2018,3,1.502833875695421,1.497166124304579
CHN,35.0000,105.0000,USA,38.0000,-97.0000,2018,18,12.656759239246021,5.343240760753979
CHN,35.0000,105.0000,UZB,41.0000,64.0000,2018,2,1.0917659416119765,0.9082340583880235
RUS,60.0000,100.0000,MLI,17.0000,-4.0000,2018,10,14.07074475859009,4.07074475859009
CHN,35.0000,105.0000,FRA,46.0000,2.0000,2011,1,3.9534166083026614,2.9534166083026614
CHN,35.0000,105.0000,ISR,31.5000,34.7500,2011,1,1.6766587985567671,0.6766587985567671
CHN,35.0000,105.0000,USA,38.0000,-97.0000,2011,4,6.891977308843708,2.8919773088437077
CHN,35.0000,105.0000,IND,20.0000,77.0000,2016,11,8.895954013159336,2.1040459868406636
CHN,35.0000,105.0000,JPN,36.0000,138.0000,2016,12,17.911811250801772,5.911811250801772
CHN,35.0000,105.0000,USA,38.0000,-97.0000,2016,5,7.2633640080247766,2.2633640080247766
